Student_ID,Prediction_Band,Primary_Risk_Factors,Intervention_Status,Risk_Probability
649701,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,99.4%
1986180,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.3%
1679862,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,39.3%
689005,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.3%
566464,band_1,Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,39.2%
238901,band_1,Strong Early Engagement Profile,ACTION REQUIRED: High Risk,39.2%
399895,band_1,Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,39.2%
2039810,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
2683836,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
648515,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,39.2%
368749,band_1,Previous Attempts,ACTION REQUIRED: High Risk,39.2%
592220,band_1,Below-Average Engagement | Previous Attempts | High Study Load,ACTION REQUIRED: High Risk,39.2%
584969,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,39.2%
601645,band_1,Low Early Assessment Score | Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
623333,band_1,Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,39.2%
585547,band_1,High Study Load,ACTION REQUIRED: High Risk,39.2%
544894,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
532335,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
552234,band_1,Late Assessment Submission,ACTION REQUIRED: High Risk,39.2%
626750,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
630221,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,39.2%
606052,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,39.2%
604502,band_1,Below-Average Engagement | Previous Attempts,ACTION REQUIRED: High Risk,39.2%
635988,band_1,Low Early Assessment Score,ACTION REQUIRED: High Risk,39.2%
599398,band_1,Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,39.2%
295060,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
686268,band_1,Below-Average Engagement | Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,39.2%
446856,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,39.2%
2174835,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
654485,band_1,Strong Early Engagement Profile,ACTION REQUIRED: High Risk,39.2%
470588,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
333637,band_1,Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
1513001,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,39.2%
187199,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
626708,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,39.2%
2437065,band_1,Below-Average Engagement | Late Assessment Submission | Previous Attempts,ACTION REQUIRED: High Risk,39.2%
1828753,band_1,Low Total Clicks | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,39.2%
254463,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
550380,band_1,Below-Average Engagement | Previous Attempts,ACTION REQUIRED: High Risk,39.2%
414258,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
569970,band_1,Strong Early Engagement Profile,ACTION REQUIRED: High Risk,39.2%
559651,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
2542209,band_1,High Study Load,ACTION REQUIRED: High Risk,39.2%
2337362,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,39.2%
304607,band_1,Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,39.2%
541706,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,39.2%
2156514,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,39.2%
536930,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
522561,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,39.2%
627948,band_1,Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
574549,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
615438,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.2%
341040,band_1,Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,39.1%
596406,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,39.1%
610428,band_1,Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,39.1%
683352,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.1%
524043,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,39.1%
124728,band_1,Previous Attempts,ACTION REQUIRED: High Risk,39.1%
484762,band_1,Below-Average Engagement | Previous Attempts | High Study Load,ACTION REQUIRED: High Risk,39.1%
550707,band_1,Below-Average Engagement | Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,39.1%
285170,band_1,Late Assessment Submission,ACTION REQUIRED: High Risk,39.1%
592315,band_1,High Study Load,ACTION REQUIRED: High Risk,39.1%
606977,band_1,Strong Early Engagement Profile,ACTION REQUIRED: High Risk,39.1%
626555,band_1,Late Assessment Submission,ACTION REQUIRED: High Risk,39.1%
479828,band_1,Below-Average Engagement | Previous Attempts | High Study Load,ACTION REQUIRED: High Risk,39.1%
531190,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,39.1%
152668,band_1,Strong Early Engagement Profile,ACTION REQUIRED: High Risk,39.1%
555346,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.1%
612841,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,39.1%
574098,band_1,High Study Load,ACTION REQUIRED: High Risk,39.1%
445777,band_1,Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,39.1%
544649,band_1,Previous Attempts,ACTION REQUIRED: High Risk,39.1%
601956,band_1,Late Assessment Submission,ACTION REQUIRED: High Risk,39.1%
561206,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,39.1%
491486,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.1%
297990,band_1,Low Early Assessment Score | Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,39.1%
585150,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.1%
563027,band_1,Low Early Assessment Score | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,39.1%
641940,band_1,Low Early Assessment Score | Below-Average Engagement,ACTION REQUIRED: High Risk,39.1%
2529663,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,39.1%
699461,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,39.1%
682543,band_1,Low Early Assessment Score,ACTION REQUIRED: High Risk,39.1%
610738,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,39.1%
2436089,band_1,Strong Early Engagement Profile,ACTION REQUIRED: High Risk,39.1%
393327,band_1,Previous Attempts,ACTION REQUIRED: High Risk,39.0%
696501,band_1,Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,39.0%
528506,band_1,Low Total Clicks | Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,39.0%
2288607,band_1,Previous Attempts | High Study Load,ACTION REQUIRED: High Risk,39.0%
2273256,band_1,High Study Load,ACTION REQUIRED: High Risk,39.0%
626852,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.0%
678261,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,39.0%
612449,band_1,Strong Early Engagement Profile,ACTION REQUIRED: High Risk,39.0%
614233,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,39.0%
602604,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,39.0%
501617,band_1,Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,39.0%
2254271,band_1,Low Early Assessment Score,ACTION REQUIRED: High Risk,39.0%
596301,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,39.0%
385034,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,39.0%
505606,band_1,Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,39.0%
627401,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.0%
541040,band_1,Late Assessment Submission,ACTION REQUIRED: High Risk,39.0%
562763,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,39.0%
1801641,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.0%
87107,band_1,Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,39.0%
1624025,band_1,Below-Average Engagement | Previous Attempts,ACTION REQUIRED: High Risk,39.0%
634320,band_1,Low Early Assessment Score | Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,39.0%
556138,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.0%
314801,band_1,Below-Average Engagement | Previous Attempts,ACTION REQUIRED: High Risk,39.0%
682409,band_1,High Study Load,ACTION REQUIRED: High Risk,39.0%
610461,band_1,Low Early Assessment Score | Low Active Days,ACTION REQUIRED: High Risk,39.0%
330453,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.0%
554545,band_1,Strong Early Engagement Profile,ACTION REQUIRED: High Risk,39.0%
39882,band_1,Below-Average Engagement | Previous Attempts | High Study Load,ACTION REQUIRED: High Risk,39.0%
624650,band_1,Low Early Assessment Score,ACTION REQUIRED: High Risk,39.0%
561386,band_1,Strong Early Engagement Profile,ACTION REQUIRED: High Risk,39.0%
590403,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.0%
573704,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,39.0%
131051,band_1,Low Total Clicks | Below-Average Engagement | Previous Attempts,ACTION REQUIRED: High Risk,39.0%
592550,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,39.0%
170030,band_1,Below-Average Engagement | Late Assessment Submission | Previous Attempts,ACTION REQUIRED: High Risk,39.0%
258042,band_1,Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,39.0%
678339,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,39.0%
185994,band_1,Strong Early Engagement Profile,ACTION REQUIRED: High Risk,39.0%
647654,band_1,Low Early Assessment Score,ACTION REQUIRED: High Risk,39.0%
2459292,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,39.0%
620876,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,39.0%
676553,band_1,Strong Early Engagement Profile,ACTION REQUIRED: High Risk,39.0%
2676920,band_1,Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,38.9%
2638532,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,38.9%
648140,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,38.9%
544186,band_1,Strong Early Engagement Profile,ACTION REQUIRED: High Risk,38.9%
598113,band_1,Below-Average Engagement | Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,38.9%
684663,band_1,High Study Load,ACTION REQUIRED: High Risk,38.9%
611331,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,38.9%
649325,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,38.9%
429038,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,38.9%
551332,band_1,Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,38.9%
536711,band_1,High Study Load,ACTION REQUIRED: High Risk,38.9%
354170,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,38.9%
633983,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,38.9%
2679821,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,38.9%
465900,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,38.9%
345440,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,38.9%
2345438,band_1,Below-Average Engagement | Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,38.9%
2571447,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,38.9%
602531,band_1,Low Early Assessment Score | Low Active Days,ACTION REQUIRED: High Risk,38.9%
573225,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,38.9%
642968,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,38.9%
610391,band_1,Late Assessment Submission,ACTION REQUIRED: High Risk,38.9%
625953,band_1,Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,38.9%
604766,band_1,Strong Early Engagement Profile,ACTION REQUIRED: High Risk,38.9%
345568,band_1,Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,38.9%
561458,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,38.9%
599805,band_1,Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,38.9%
43273,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,38.9%
2131908,band_1,Below-Average Engagement | Late Assessment Submission,ACTION REQUIRED: High Risk,38.9%
677433,band_1,Low Early Assessment Score,ACTION REQUIRED: High Risk,38.9%
2619025,band_1,Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,38.9%
549586,band_1,Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,38.9%
593346,band_1,Low Early Assessment Score | Below-Average Engagement,ACTION REQUIRED: High Risk,38.9%
639522,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,38.9%
684098,band_1,Low Early Assessment Score | Below-Average Engagement,ACTION REQUIRED: High Risk,38.9%
607849,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,38.9%
155963,band_1,Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,38.8%
630999,band_1,Low Total Clicks | Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,38.8%
366873,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,38.8%
402727,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,38.8%
594697,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,38.8%
503469,band_1,Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,38.8%
63856,band_1,Below-Average Engagement | Previous Attempts,ACTION REQUIRED: High Risk,38.8%
2641657,band_1,Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,38.8%
586851,band_1,High Study Load,ACTION REQUIRED: High Risk,38.8%
551487,band_1,Below-Average Engagement | High Study Load,ACTION REQUIRED: High Risk,38.8%
2197016,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,38.8%
630446,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,38.8%
631530,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,38.8%
582117,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,38.8%
654646,band_1,Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,38.8%
342192,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,38.8%
2155014,band_1,Late Assessment Submission,ACTION REQUIRED: High Risk,38.8%
628307,band_1,Strong Early Engagement Profile,ACTION REQUIRED: High Risk,38.8%
650503,band_1,Low Early Assessment Score,ACTION REQUIRED: High Risk,38.8%
649943,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,38.8%
284395,band_1,Previous Attempts,ACTION REQUIRED: High Risk,38.8%
324084,band_1,Below-Average Engagement,ACTION REQUIRED: High Risk,38.8%
556492,band_1,High Study Load,ACTION REQUIRED: High Risk,38.8%
596146,band_1,Strong Early Engagement Profile,ACTION REQUIRED: High Risk,38.8%
687028,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,38.8%
411642,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,38.8%
649604,band_1,Late Assessment Submission | High Study Load,ACTION REQUIRED: High Risk,38.8%
178963,band_1,Low Total Clicks | Low Active Days | Below-Average Engagement,ACTION REQUIRED: High Risk,38.8%
586563,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,38.8%
551389,band_1,Low Early Assessment Score | Low Total Clicks | Low Active Days,ACTION REQUIRED: High Risk,38.8%
620694,band_1,Low Total Clicks | Below-Average Engagement,ACTION REQUIRED: High Risk,38.8%
528846,band_1,Late Assessment Submission | Previous Attempts | High Study Load,ACTION REQUIRED: High Risk,38.8%
